scenario_id,mode,route_id,total_distance_m,total_travel_time_minutes,segment_count,static_exposure_index,airpath_exposure_index,oracle_exposure_index,absolute_exposure_difference_airpath_minus_static,percentage_exposure_difference_airpath_vs_static,edge_jaccard_with_fastest,edge_difference_fraction_from_fastest,evaluation_label,forecaster,exposure_framework_b
od_06,walking,walking-4,4270.552599826714,51.24663119792057,181,1182.0481463181793,1264.8418805464678,1678.229692365159,82.79373422828849,7.004260738970134,0.003048780487804878,0.9969512195121951,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,walking,walking-5,4555.358741668228,54.664304900018735,235,1317.5941393123555,1359.1114327794508,1831.026960143035,41.517293467095215,3.150992572626563,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,walking,walking-6,3537.459356155005,42.44951227386006,148,993.1865068949518,1050.0875006003635,1399.9666468259336,56.90099370541168,5.72913479093711,0.9473684210526315,0.052631578947368474,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,walking,walking-7,3538.2918404593456,42.45950208551215,148,993.4389157097552,1050.3370309691986,1400.3066562875954,56.89811525944344,5.727389410630546,0.9733333333333334,0.026666666666666616,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,walking,walking-8,3538.386007019779,42.460632084237346,148,993.4705010016224,1050.3680823163445,1400.3499321026422,56.89758131472206,5.727153575003748,0.922077922077922,0.07792207792207795,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-1,3664.907543438789,8.795778104253094,177,205.85796043274482,217.53692313308818,289.96369112562195,11.678962700343362,5.673311187865848,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-2,3713.55208690206,8.912525008564945,192,210.085613820538,220.66980723903927,294.94249439564294,10.584193418501286,5.0380381721628265,0.1941747572815534,0.8058252427184466,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-3,4055.6641293022385,9.733593910325371,183,227.41175644384646,239.58296593151886,319.36397958211757,12.1712094876724,5.352058168847471,0.02857142857142857,0.9714285714285714,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-4,4627.731482063553,11.106555556952525,244,267.55844069982066,276.14691911830266,371.9956714024259,8.588478418481998,3.2099448613985566,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-5,4511.935414416441,10.82864499459946,194,249.9325095109907,266.84199714544377,354.11356707385295,16.909487634453058,6.765621514199003,0.01366120218579235,0.9863387978142076,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-6,5290.044003739078,12.696105608973786,227,310.2846110091424,316.87329425726176,428.21192151048666,6.5886832481193665,2.1234321698040106,0.0024813895781637717,0.9975186104218362,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-7,5777.694021722921,13.86646565213501,240,315.05133280255717,338.25143522323293,445.76780408734356,23.200102420675762,7.363911847094225,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_06,motorbike,motorbike-8,6403.564913596633,15.36855579263192,267,378.7644165310777,384.23139197631923,519.4893896662696,5.4669754452415305,1.4433709204552387,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-1,3010.078469087085,36.12094162904502,119,967.6401514630277,945.1609321154153,1322.4744643795232,-22.479219347612343,-2.3230970018787245,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-2,3052.1049210734086,36.62525905288091,128,981.3303755754223,958.4845304729636,1340.9370536569306,-22.845845102458725,-2.3280482976044246,0.06465517241379311,0.9353448275862069,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-3,3868.7068261117006,46.42448191334041,178,1240.32037056331,1212.7108423753687,1701.638588115035,-27.60952818794135,-2.2259997371003486,0.006779661016949152,0.9932203389830508,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-4,4012.0415919286515,48.14449910314382,170,1293.3306370385624,1260.2163715876015,1754.6972149492262,-33.11426545096083,-2.560386687103082,0.014035087719298246,0.9859649122807017,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-5,3962.9761296816596,47.555713556179924,212,1272.633946053228,1243.1797679942936,1734.0861838875833,-29.45417805893453,-2.3144265599923424,0.012232415902140673,0.9877675840978594,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-6,4080.9006073865394,48.970807288638476,190,1296.7540391670007,1274.6075081696802,1777.5838936021212,-22.146530997320497,-1.7078436101534584,0.22134387351778656,0.7786561264822134,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-7,3015.7407748952337,36.1888892987428,120,969.3339061520853,946.8826539637582,1324.8252028420177,-22.45125218832709,-2.31615257093922,0.8968253968253969,0.10317460317460314,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,walking,walking-8,3015.8570403392914,36.190284484071505,120,969.3664770814441,946.9173537238701,1324.871776098802,-22.44912335757408,-2.3158551371782123,0.912,0.08799999999999997,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-1,3627.8653750120166,8.70687690002884,138,231.21311642930146,226.92381136646387,316.707051850389,-4.289305062837599,-1.855130508631481,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-2,3687.3343796905733,8.849602511257377,163,236.31188031770458,231.14997321978086,324.04868229367656,-5.1619070979237165,-2.1843620773462162,0.25416666666666665,0.7458333333333333,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-3,3876.8683445495967,9.304484026919031,202,248.51669487287796,242.99586881903954,338.99241722879356,-5.5208260538384195,-2.2215111369730915,0.10749185667752444,0.8925081433224755,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-4,4415.441329392981,10.597059190543154,208,278.2866223122821,275.171553071221,384.66083787375317,-3.1150692410610645,-1.119374411596925,0.002898550724637681,0.9971014492753624,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-5,5170.4619718541535,12.409108732449967,191,341.7121070679678,328.96913738869796,461.3102777349671,-12.742969679269834,-3.729153698594358,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-6,5317.2180673122,12.761323361549278,202,336.9951685976408,332.4442873021301,465.26249961864056,-4.550881295510749,-1.350429240409771,0.0029498525073746312,0.9970501474926253,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-7,5942.755175528985,14.262612421269564,256,371.4671501505488,369.0939067282733,516.6162138142499,-2.3732434222754932,-0.6388837939811532,0.002544529262086514,0.9974554707379135,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_07,motorbike,motorbike-8,6766.400071842087,16.239360172421005,240,434.317351674791,424.6237161836849,600.8962485809815,-9.693635491106079,-2.2319245256322384,0.008,0.992,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-1,6870.356216816323,82.44427460179587,346,1919.3369733160062,2028.9748148098495,2536.0399494045337,109.63784149384333,5.712276844457588,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-2,7066.552712232213,84.79863254678656,281,2056.512811159139,2123.2991767036688,2689.7513944932407,66.78636554452987,3.2475540722202556,0.00966183574879227,0.9903381642512077,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-3,7181.705333275932,86.18046399931119,299,1989.085370561558,2118.600592696133,2619.3402583434213,129.51522213457497,6.511295294379964,0.03697749196141479,0.9630225080385852,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-4,7442.834681192636,89.31401617431165,308,2123.108969756207,2223.358431817315,2770.0775018681957,100.2494620611078,4.721823678820371,0.007704160246533128,0.9922958397534669,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-5,7891.429810836159,94.69715773003391,378,2267.536341229024,2363.307645508313,2936.432427479095,95.77130427928887,4.223584096005271,0.004160887656033287,0.9958391123439667,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-6,8097.506608513472,97.17007930216167,351,2266.906460624506,2402.0857775391783,2939.209451722945,135.1793169146722,5.963162541670638,0.004322766570605188,0.9956772334293948,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-7,6870.482093297512,82.44578511957015,346,1919.372123847964,2029.011129489558,2536.085977675332,109.63900564159394,5.712232884876397,0.9438202247191011,0.0561797752808989,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,walking,walking-8,6871.282867681097,82.45539441217315,346,1919.6209674226768,2029.255396525831,2536.4232346812423,109.63442910315416,5.711253990434978,0.9885057471264368,0.011494252873563204,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-1,6958.7273263523275,16.700945583245588,359,389.37566245573504,408.0971708627465,539.4089466786367,18.72150840701147,4.808083866602671,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-2,7215.548279104051,17.317315869849722,333,407.3405329343259,424.59608769333477,563.3719283687201,17.255554759008874,4.236149698805183,0.048484848484848485,0.9515151515151515,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-3,7573.324596391733,18.17597903134016,344,436.4946928394249,449.9243780233522,601.0665303897835,13.42968518392729,3.076712135161681,0.0014245014245014246,0.9985754985754985,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-4,7575.277566997327,18.18066616079358,315,416.12155824111426,441.34754058556894,578.698024489864,25.22598234445468,6.062166654157805,0.03374233128834356,0.9662576687116564,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-5,8390.002444496451,20.136005866791482,363,492.54442839126796,500.87975407135946,674.3052585145878,8.3353256800915,1.6922992525397273,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-6,8834.829668619339,21.20359120468641,427,471.0544637930393,498.3673934949294,649.5027186461614,27.312929701890084,5.798253026191508,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-7,9392.556663716472,22.542135992919533,344,490.8887640437881,517.5178127864377,675.0956799674273,26.629048742649616,5.42466047160824,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_08,motorbike,motorbike-8,9441.957784148508,22.66069868195642,437,550.7322335737653,563.0911845261836,756.0613438723727,12.358950952418354,2.2440943527528234,0.0012578616352201257,0.9987421383647799,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-1,3714.987884771448,44.57985461725738,100,854.2717199158208,938.7258487785682,1115.931158650744,84.45412886274744,9.886096764512992,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-2,3994.5810680180316,47.93497281621638,155,950.5350760566055,1033.1228504415844,1250.9884975274597,82.58777438497896,8.688556210634856,0.0944206008583691,0.9055793991416309,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-3,4409.140877200214,52.90969052640257,216,1100.8943911556646,1179.945493184123,1466.303838442216,79.05110202845844,7.180625377287507,0.009584664536741214,0.9904153354632588,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-4,4384.315892491492,52.61179070989791,134,1011.1438214508295,1109.9424506744697,1319.7885116723432,98.7986292236402,9.77097690038594,0.05405405405405406,0.9459459459459459,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-5,4742.4154350489225,56.90898522058707,219,1192.0481766860762,1275.4758288012194,1591.0323030459024,83.42765211514325,6.99868124013865,0.006309148264984227,0.9936908517350158,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-6,4802.7629451718985,57.63315534206278,171,1131.4922464460624,1233.2252871349529,1482.3259393180801,101.73304068889047,8.99105062437916,0.17316017316017315,0.8268398268398268,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-7,3715.8630156975987,44.59035618837118,100,854.515108467933,938.9777056749406,1116.2489614956082,84.46259720700755,9.884271953768168,0.9607843137254902,0.039215686274509776,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,walking,walking-8,3715.9843329914643,44.59181199589757,103,854.350492302965,938.8699839398898,1115.9798431567185,84.51949163692484,9.892835832410688,0.897196261682243,0.10280373831775702,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-1,4134.123639767717,9.921896735442521,158,195.54338365522813,213.0088946171017,257.2031686150781,17.465510961873576,8.931783134461789,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-2,4538.957874153826,10.893498897969183,218,228.85219816107832,244.64962045963202,305.5387913431755,15.797422298553698,6.9028929700009405,0.010752688172043012,0.989247311827957,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-3,4554.583954733635,10.931001491360725,192,223.60649624193584,240.81625858800908,296.78410060250576,17.209762346073234,7.696450074264731,0.13636363636363635,0.8636363636363636,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-4,5284.244385537157,12.682186525289175,179,249.1714436770751,271.8415917075438,327.7968842749196,22.67014803046868,9.098212738956184,0.053125,0.946875,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-5,6360.1463585915835,15.264351260619799,284,337.32205199358634,356.6902546446099,457.8362031596479,19.36820265102358,5.7417540704963566,0.004545454545454545,0.9954545454545455,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-6,5752.129528566935,13.805110868560643,272,287.2817044383643,307.77413364982766,381.4566543764532,20.49242921146339,7.133217637902172,0.002331002331002331,0.9976689976689976,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-7,7766.043199904027,18.638503679769663,302,414.1972470514159,437.98800119086866,564.2041922074383,23.79075413945276,5.74382237178402,0.01098901098901099,0.989010989010989,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_09,motorbike,motorbike-8,9897.359620826117,23.75366308998268,417,530.9218212043606,563.9589257353484,731.8512330906797,33.03710453098779,6.2225930846174915,0.028622540250447227,0.9713774597495528,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-1,4185.687637541589,50.22825165049906,164,1318.7613948708265,1290.0174248764572,1855.8591692704306,-28.74396999436931,-2.179618701773174,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-2,4395.9991882234835,52.7519902586818,247,1407.3006259180154,1368.5204693040225,1962.914325089165,-38.78015661399286,-2.7556412538860093,0.019851116625310174,0.9801488833746899,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-3,4422.248506346172,53.06698207615407,168,1396.6765536731566,1365.9204466249726,1962.131609645984,-30.75610704818405,-2.2020923145947964,0.06752411575562701,0.932475884244373,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-4,4671.923754688715,56.06308505626459,193,1453.8797434228331,1432.6330888196042,2056.1802190865897,-21.24665460322899,-1.461376341430311,0.014204545454545454,0.9857954545454546,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-5,5276.724061903826,63.32068874284592,204,1718.520544145012,1660.9805104619268,2357.41131224681,-57.54003368308531,-3.3482307720512168,0.00821917808219178,0.9917808219178083,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-6,4188.220874538794,50.258650494465535,162,1319.5229153275966,1290.7817588883356,1856.9506227618615,-28.741156439260976,-2.178147579356395,0.963855421686747,0.03614457831325302,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-7,4188.427303785825,50.26112764542989,161,1319.581634548405,1290.8410307056095,1857.0414873390878,-28.740603842795508,-2.178008778716543,0.9461077844311377,0.053892215568862256,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,walking,walking-8,4191.191762378216,50.294301148538594,171,1320.6324011708084,1291.8011798670393,1858.2557470112622,-28.831221303769098,-2.183137508833551,0.6666666666666666,0.33333333333333337,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-1,4185.687637541589,10.045650330099813,164,263.7522789741652,258.00348497529137,371.1718338540861,-5.74879399887385,-2.1796187017731703,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-2,4394.830211426111,10.547592507422667,164,277.19521100584313,271.2814801702675,389.57567861530015,-5.91373083557562,-2.1334173899025126,0.08609271523178808,0.9139072847682119,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-3,4654.755135099948,11.171412324239874,229,298.13041400339694,289.810629221957,415.78417334564193,-8.319784781439921,-2.7906528118748475,0.02610966057441253,0.9738903394255874,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-4,5386.858029237803,12.928459270170727,220,336.26334902706054,330.23981379050053,476.303932273649,-6.023535236560008,-1.7913148292814,0.005235602094240838,0.9947643979057592,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-5,5511.374478011498,13.227298747227593,208,360.035651934124,346.95060185439974,497.61245108294816,-13.085050079724283,-3.6343762095311782,0.008130081300813009,0.991869918699187,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-6,5634.416015636255,13.522598437527012,213,348.3390897943633,343.7306167510884,496.07431195837484,-4.608473043274898,-1.3229847520114497,0.027247956403269755,0.9727520435967303,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-7,6236.241931359497,14.966980635262793,192,400.95714426426775,389.4078187960315,556.6583246291688,-11.549325468236248,-2.8804388781819976,0.0028169014084507044,0.9971830985915493,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_10,motorbike,motorbike-8,6017.043125469885,14.440903501127725,234,371.24253618404924,366.4680541162691,529.2571173155151,-4.774482067780127,-1.2860816319316124,0.01015228426395939,0.9898477157360406,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-1,5799.7898826035935,69.59747859124312,184,1924.3985510366808,1851.2510808546233,2550.717556990115,-73.14747018205753,-3.8010561867578163,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-2,5899.73045264374,70.79676543172488,210,1955.7260891739397,1883.0893826552397,2587.8022945194766,-72.63670651870007,-3.7140531550295157,0.2236024844720497,0.7763975155279503,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-3,6156.7707067981255,73.88124848157752,281,2052.4468660115112,1972.191432938453,2704.9926181125347,-80.25543307305816,-3.910231948124305,0.08899297423887588,0.9110070257611241,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-4,5799.932240963838,69.59918689156605,183,1924.4524823604088,1851.2998237096003,2550.7879309896343,-73.15265865080846,-3.8012192725633915,0.9625668449197861,0.03743315508021394,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-5,5805.109540891901,69.66131449070281,183,1926.0396708117917,1852.8811491051588,2552.9340941484998,-73.15852170663288,-3.7983912177571013,0.9521276595744681,0.0478723404255319,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-6,5805.251899252145,69.66302279102574,182,1926.0936021355196,1852.9298919601358,2553.0044681480194,-73.16371017538381,-3.7985542392262213,0.9162303664921466,0.08376963350785338,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-7,5805.359775307745,69.66431730369294,184,1926.3662172277154,1853.084169624553,2553.339903959687,-73.28204760316248,-3.804159715208493,0.84,0.16000000000000003,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,walking,walking-8,5805.502133667988,69.66602560401587,183,1926.4201485514434,1853.13291247953,2553.4102779592063,-73.28723607191341,-3.8043225475512794,0.8078817733990148,0.1921182266009852,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-1,7321.29135850387,17.571099260409287,245,480.47417136187863,463.1828873091406,645.3638007984055,-17.291284052738035,-3.5987957487343816,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-2,7633.162700227178,18.319590480545227,218,514.7228584492365,489.76418823100585,686.0605967749373,-24.958670218230623,-4.848953142167888,0.17215189873417722,0.8278481012658228,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-3,7889.25327154217,18.93420785170121,304,512.0735919364288,496.2630447309051,691.23088147724,-15.810547205523676,-3.087553713858861,0.13664596273291926,0.8633540372670807,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-4,9666.540510810522,23.199697225945258,375,619.5126700262811,604.2099041395998,836.5928800916436,-15.3027658866813,-2.4701296078467814,0.03678929765886288,0.9632107023411371,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-5,11246.266961598392,26.99104070783614,398,707.1236359043088,695.7850946764161,957.7956531638446,-11.338541227892733,-1.6034736575298292,0.025518341307814992,0.9744816586921851,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-6,13020.355584141242,31.24885340193898,484,807.1355235259529,800.4928992176581,1096.214994019773,-6.642624308294785,-0.8229874803771038,0.02676056338028169,0.9732394366197183,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-7,13564.85143099635,32.555643434391236,443,881.6403240431314,854.6886816164688,1191.402319091939,-26.951642426662602,-3.056988398972559,0.05846153846153846,0.9415384615384615,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_11,motorbike,motorbike-8,11223.628499005667,26.9367083976136,354,737.7604469078574,710.0521021624897,993.9363064120101,-27.70834474536764,-3.7557373618361347,0.0812274368231047,0.9187725631768953,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_12,walking,walking-1,4720.801672969871,56.64962007563846,184,1320.3312643314005,1373.3642702487207,1790.4852869838724,53.033005917320224,4.016643955195251,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_12,walking,walking-2,4873.757845553635,58.485094146643625,187,1367.9577788324768,1421.132516607553,1856.4632938874925,53.17473777507621,3.8871622061654367,0.16300940438871472,0.8369905956112853,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_12,walking,walking-3,5545.213763066034,66.5425651567924,257,1600.7241171624933,1668.3130345107354,2184.929355650032,67.58891734824215,4.222396390706784,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
od_12,walking,walking-4,5856.273320547576,70.27527984657091,240,1621.4654563989825,1698.8172395729912,2156.7330524912286,77.35178317400869,4.770486035872434,0.026634382566585957,0.973365617433414,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure
